J;F;M;A;M;J;J;A;S;O;N;D;Station
0;0;0;0;0;0;0;0;0;5774;4529;0;Vesey Pl & River Terrace
0;0;0;0;0;0;0;0;0;6244;5104;0;Vesey St & Church St
0;0;0;0;0;0;0;0;0;2877;2203;0;W 10 St & Washington St
0;0;0;0;0;0;0;0;0;3739;3257;0;W 100 St & Broadway
0;0;0;0;0;0;0;0;0;3116;2592;0;W 100 St & Manhattan Ave
0;0;0;0;0;0;0;0;0;1730;1555;0;W 104 St & Amsterdam Ave
0;0;0;0;0;0;0;0;0;2286;1898;0;W 106 St & Amsterdam Ave
0;0;0;0;0;0;0;0;0;3427;2409;0;W 106 St & Central Park West
0;0;0;0;0;0;0;0;0;1963;1655;0;W 107 St & Columbus Ave
0;0;0;0;0;0;0;0;0;4911;3695;0;W 11 St & 6 Ave
0;0;0;0;0;0;0;0;0;3041;2345;0;W 110 St & Amsterdam Ave
0;0;0;0;0;0;0;0;0;2555;1709;0;W 111 St & 5 Ave
0;0;0;0;0;0;0;0;0;2512;2305;0;W 113 St & Broadway
0;0;0;0;0;0;0;0;0;2632;2013;0;W 116 St & Amsterdam Ave
0;0;0;0;0;0;0;0;0;2556;2209;0;W 116 St & Broadway
0;0;0;0;0;0;0;0;0;5049;4006;0;W 12 St & Hudson St
0;0;0;0;0;0;0;0;0;1414;1151;0;W 120 St & Claremont Ave
0;0;0;0;0;0;0;0;0;749;638;0;W 129 St & Convent Ave
0;0;0;0;0;0;0;0;0;7072;5758;0;W 13 St & 5 Ave
0;0;0;0;0;0;0;0;0;6857;5492;0;W 13 St & 7 Ave
0;0;0;0;0;0;0;0;0;523;412;0;W 133 St & 12 Ave
0;0;0;0;0;0;0;0;0;789;717;0;W 135 St & Lenox Terrace Pl
0;0;0;0;0;0;0;0;0;322;270;0;W 140 St & Riverside Dr
0;0;0;0;0;0;0;0;0;654;735;0;W 144 St & Adam Clayton Powell Blvd
0;0;0;0;0;0;0;0;0;395;538;0;W 145 St & Amsterdam Ave
0;0;0;0;0;0;0;0;0;851;693;0;W 146 St & Broadway
0;0;0;0;0;0;0;0;0;641;518;0;W 147 St & Adam Clayton Powell Blvd
0;0;0;0;0;0;0;0;0;664;508;0;W 148 St & Amsterdam Ave
0;0;0;0;0;0;0;0;0;3500;3070;0;W 15 St & 10 Ave
0;0;0;0;0;0;0;0;0;7178;5823;0;W 15 St & 6 Ave
0;0;0;0;0;0;0;0;0;5424;4347;0;W 15 St & 7 Ave
0;0;0;0;0;0;0;0;0;388;382;0;W 155 St & Frederick Douglass Blvd
0;0;0;0;0;0;0;0;0;162;208;0;W 159 St & Edgecombe Ave
0;0;0;0;0;0;0;0;0;6349;2974;0;W 16 St & The High Line
0;0;0;0;0;0;0;0;0;487;436;0;W 160 St & St. Nicholas Ave
0;0;0;0;0;0;0;0;0;140;150;0;W 163 St & Edgecombe Ave
0;0;0;0;0;0;0;0;0;228;202;0;W 163 St & Riverside Dr
0;0;0;0;0;0;0;0;0;525;395;0;W 165 St & Fort Washington Ave
0;0;0;0;0;0;0;0;0;940;892;0;W 168th S & Fort Washington Ave
0;0;0;0;0;0;0;0;0;2790;2356;0;W 17 St & 7 Ave
0;0;0;0;0;0;0;0;0;4877;4030;0;W 17 St & 8 Ave
0;0;0;0;0;0;0;0;0;350;425;0;W 170 St & University Ave
0;0;0;0;0;0;0;0;0;464;427;0;W 171 St & St. Nicholas Ave
0;0;0;0;0;0;0;0;0;373;321;0;W 176 St & Montgomery Ave
0;0;0;0;0;0;0;0;0;6964;5404;0;W 18 St & 6 Ave
0;0;0;0;0;0;0;0;0;749;587;0;W 180 St & Ft Washington Ave
0;0;0;0;0;0;0;0;0;734;563;0;W 181 St & Riverside Dr
0;0;0;0;0;0;0;0;0;290;214;0;W 186 St & St. Nicholas Ave
0;0;0;0;0;0;0;0;0;313;229;0;W 190 St & Broadway
0;0;0;0;0;0;0;0;0;66;228;0;W 190 St & St. Nicholas Ave
0;0;0;0;0;0;0;0;0;372;362;0;W 192 St & University Ave
0;0;0;0;0;0;0;0;0;7626;6327;0;W 20 St & 10 Ave
0;0;0;0;0;0;0;0;0;6032;4868;0;W 20 St & 7 Ave
0;0;0;0;0;0;0;0;0;5392;4362;0;W 20 St & 8 Ave
0;0;0;0;0;0;0;0;0;200;202;0;W 204 St & Nagle Ave
0;0;0;0;0;0;0;0;0;260;202;0;W 204 St & Vermilyea Ave
0;0;0;0;0;0;0;0;0;13928;11219;0;W 21 St & 6 Ave
0;0;0;0;0;0;0;0;0;66;92;0;W 211 St & 10 Ave
0;0;0;0;0;0;0;0;0;252;161;0;W 218 St & Broadway
0;0;0;0;0;0;0;0;0;159;130;0;W 218 St & Indian Rd
0;0;0;0;0;0;0;0;0;8811;6752;0;W 22 St & 10 Ave
0;0;0;0;0;0;0;0;0;5711;4901;0;W 22 St & 8 Ave
0;0;0;0;0;0;0;0;0;516;476;0;W 225 St & Exterior St
0;0;0;0;0;0;0;0;0;6044;5190;0;W 24 St & 7 Ave
0;0;0;0;0;0;0;0;0;6062;4548;0;W 25 St & 6 Ave
0;0;0;0;0;0;0;0;0;5245;4269;0;W 26 St & 10 Ave
0;0;0;0;0;0;0;0;0;5831;4828;0;W 26 St & 8 Ave
0;0;0;0;0;0;0;0;0;7020;6026;0;W 27 St & 7 Ave
0;0;0;0;0;0;0;0;0;5075;4136;0;W 29 St & 9 Ave
0;0;0;0;0;0;0;0;0;7169;5898;0;W 30 St & 10 Ave
0;0;0;0;0;0;0;0;0;3836;3422;0;W 30 St & 8 Ave
0;0;0;0;0;0;0;0;0;9306;8609;0;W 31 St & 7 Ave
0;0;0;0;0;0;0;0;0;4695;4109;0;W 33 St & 10 Ave
0;0;0;0;0;0;0;0;0;4735;4459;0;W 34 St & 11 Ave
0;0;0;0;0;0;0;0;0;4647;4283;0;W 34 St & Hudson Blvd E
0;0;0;0;0;0;0;0;0;2636;2312;0;W 35 St & 8 Ave
0;0;0;0;0;0;0;0;0;3211;2859;0;W 35 St & 9 Ave
0;0;0;0;0;0;0;0;0;1877;1668;0;W 35 St & Dyer Ave
0;0;0;0;0;0;0;0;0;3303;2851;0;W 36 St & 7 Ave
0;0;0;0;0;0;0;0;0;4027;2969;0;W 36 St & 9 Ave
0;0;0;0;0;0;0;0;0;5367;4909;0;W 37 St & 10 Ave
0;0;0;0;0;0;0;0;0;3168;2793;0;W 37 St & 5 Ave
0;0;0;0;0;0;0;0;0;1410;1362;0;W 37 St & Broadway
0;0;0;0;0;0;0;0;0;7605;4620;0;W 4 St & 7 Ave S
0;0;0;0;0;0;0;0;0;3144;3407;0;W 40 St & 5 Ave
0;0;0;0;0;0;0;0;0;2609;2727;0;W 40 St & 7 Ave
0;0;0;0;0;0;0;0;0;8096;7328;0;W 41 St & 8 Ave
0;0;0;0;0;0;0;0;0;6284;5941;0;W 42 St & 6 Ave
0;0;0;0;0;0;0;0;0;4716;4269;0;W 42 St & 8 Ave
0;0;0;0;0;0;0;0;0;3973;3390;0;W 42 St & Dyer Ave
0;0;0;0;0;0;0;0;0;7226;6237;0;W 43 St & 10 Ave
0;0;0;0;0;0;0;0;0;6346;4756;0;W 44 St & 11 Ave
0;0;0;0;0;0;0;0;0;4927;4675;0;W 44 St & 5 Ave
0;0;0;0;0;0;0;0;0;4749;4690;0;W 45 St & 8 Ave
0;0;0;0;0;0;0;0;0;3441;2668;0;W 46 St & 11 Ave
0;0;0;0;0;0;0;0;0;4679;3897;0;W 47 St & 10 Ave
0;0;0;0;0;0;0;0;0;2866;3182;0;W 47 St & 6 Ave
0;0;0;0;0;0;0;0;0;3316;2845;0;W 47 St & 9 Ave
0;0;0;0;0;0;0;0;0;2724;2831;0;W 48 St &  Rockefeller Plaza
0;0;0;0;0;0;0;0;0;4845;4184;0;W 49 St & 8 Ave
0;0;0;0;0;0;0;0;0;4664;3824;0;W 50 St & 10 Ave
0;0;0;0;0;0;0;0;0;3271;2810;0;W 50 St & 9 Ave
0;0;0;0;0;0;0;0;0;5308;3714;0;W 51 St & 6 Ave
0;0;0;0;0;0;0;0;0;3208;3200;0;W 51 St & Rockefeller Plaza
0;0;0;0;0;0;0;0;0;0;30;0;W 52 St & 11 Ave
0;0;0;0;0;0;0;0;0;3141;2756;0;W 52 St & 6 Ave
0;0;0;0;0;0;0;0;0;5353;4367;0;W 53 St & 10 Ave
0;0;0;0;0;0;0;0;0;7509;5885;0;W 54 St & 11 Ave
0;0;0;0;0;0;0;0;0;4386;3926;0;W 54 St & 9 Ave
0;0;0;0;0;0;0;0;0;4275;3905;0;W 55 St & 6 Ave
0;0;0;0;0;0;0;0;0;3834;3302;0;W 56 St & 10 Ave
0;0;0;0;0;0;0;0;0;4000;4120;0;W 56 St & 6 Ave
0;0;0;0;0;0;0;0;0;3737;3730;0;W 56 St & 8 Ave
0;0;0;0;0;0;0;0;0;5340;4965;0;W 59 St & 10 Ave
0;0;0;0;0;0;0;0;0;5568;4268;0;W 63 St & Broadway
0;0;0;0;0;0;0;0;0;4859;4013;0;W 64 St & Thelonious Monk Circle
0;0;0;0;0;0;0;0;0;5201;6398;0;W 67 St & Broadway
0;0;0;0;0;0;0;0;0;5610;5100;0;W 70 St & Amsterdam Ave
0;0;0;0;0;0;0;0;0;2772;1949;0;W 74 St & Columbus Ave
0;0;0;0;0;0;0;0;0;3369;4468;0;W 76 St & Columbus Ave
0;0;0;0;0;0;0;0;0;3389;2697;0;W 82 St & Central Park West
0;0;0;0;0;0;0;0;0;3899;3862;0;W 84 St & Broadway
0;0;0;0;0;0;0;0;0;4361;4331;0;W 84 St & Columbus Ave
0;0;0;0;0;0;0;0;0;2989;3045;0;W 87 St & Amsterdam Ave
0;0;0;0;0;0;0;0;0;2702;2351;0;W 87 St & West End Ave
0;0;0;0;0;0;0;0;0;3362;2632;0;W 89 St & Columbus Ave
0;0;0;0;0;0;0;0;0;2065;1780;0;W 90 St & Amsterdam Ave
0;0;0;0;0;0;0;0;0;2283;1819;0;W 92 St & Broadway
0;0;0;0;0;0;0;0;0;3084;2777;0;W 95 St & Broadway
0;0;0;0;0;0;0;0;0;2737;2136;0;W Broadway & Spring St
0;0;0;0;0;0;0;0;0;2818;1947;0;W Broadway & W Houston St
0;0;0;0;0;0;0;0;0;287;321;0;W Burnside Ave & University Ave
0;0;0;0;0;0;0;0;0;289;274;0;W Fordham Rd & Loring Pl N
0;0;0;0;0;0;0;0;0;170;183;0;W Mosholu Pkwy S & Sedgwick Ave
0;0;0;0;0;0;0;0;0;97;86;0;W Tremont Ave & Grand Ave
0;0;0;0;0;0;0;0;0;147;129;0;W Tremont Ave & Matthewson Rd
0;0;0;0;0;0;0;0;0;271;220;0;W Tremont Ave & Montgomery Ave
0;0;0;0;0;0;0;0;0;518;498;0;Wadsworth Ave & W 175 St
0;0;0;0;0;0;0;0;0;922;734;0;Wadsworth Ave & W 179 St
0;0;0;0;0;0;0;0;0;368;295;0;Wakeman Pl & Ridge Blvd
0;0;0;0;0;0;0;0;0;419;618;0;Wales Ave & E 147 St
0;0;0;0;0;0;0;0;0;3796;3210;0;Walker St & Baxter St
0;0;0;0;0;0;0;0;0;108;118;0;Walnut Ave & E 136 St
0;0;0;0;0;0;0;0;0;323;288;0;Walton Ave & E 153 St
0;0;0;0;0;0;0;0;0;533;428;0;Walton Ave & E 168 St
0;0;0;0;0;0;0;0;0;585;496;0;Walton Ave & E 171 St
0;0;0;0;0;0;0;0;0;409;247;0;Walton Ave & E 183 St
0;0;0;0;0;0;0;0;0;1784;1114;0;Wards Meadow Comfort Station
0;0;0;0;0;0;0;0;0;1351;1114;0;Warren St & Court St
0;0;0;0;0;0;0;0;0;1614;1255;0;Warren St & Smith St
0;0;0;0;0;0;0;0;0;2705;1878;0;Warren St & W Broadway
0;0;0;0;0;0;0;0;0;557;465;0;Washington Ave & E 163 St
0;0;0;0;0;0;0;0;0;214;0;0;Washington Ave & E 167 St
0;0;0;0;0;0;0;0;0;71;88;0;Washington Ave & E 174 St
0;0;0;0;0;0;0;0;0;1666;1314;0;Washington Ave & Greene Ave
0;0;0;0;0;0;0;0;0;2025;1711;0;Washington Ave & Park Ave
0;0;0;0;0;0;0;0;0;1753;1377;0;Washington Park
0;0;0;0;0;0;0;0;0;6134;4173;0;Washington Pl & 6 Ave
0;0;0;0;0;0;0;0;0;5255;4440;0;Washington Pl & Broadway
0;0;0;0;0;0;0;0;0;7322;5311;0;Washington Square E
0;0;0;0;0;0;0;0;0;2489;1682;0;Washington St & Barrow St
0;0;0;0;0;0;0;0;0;6340;4902;0;Washington St & Gansevoort St
0;0;0;0;0;0;0;0;0;2294;1781;0;Washington St & Laight St
0;0;0;0;0;0;0;0;0;2693;2034;0;Water St &  Fletcher St
0;0;0;0;0;0;0;0;0;2064;1773;0;Water St & Gouverneur Ln
0;0;0;0;0;0;0;0;0;3223;2039;0;Water St & Main St
0;0;0;0;0;0;0;0;0;1076;798;0;Waterbury St & Stagg St
0;0;0;0;0;0;0;0;0;163;170;0;Waterloo Pl & Crotona Park East
0;0;0;0;0;0;0;0;0;2545;1967;0;Watts St & Greenwich St
0;0;0;0;0;0;0;0;0;148;110;0;Webb Ave & W 190 St
0;0;0;0;0;0;0;0;0;170;199;0;Webster Ave & E 166 St
0;0;0;0;0;0;0;0;0;199;153;0;Webster Ave & Ford St
0;0;0;0;0;0;0;0;0;270;188;0;Weeks Ave & E 175 St
0;0;0;0;0;0;0;0;0;2475;1886;0;West Broadway & Watts St
0;0;0;0;0;0;0;0;0;4047;3382;0;West Drive & Prospect Park West
0;0;0;0;0;0;0;0;0;2259;2076;0;West End Ave & W 107 St
0;0;0;0;0;0;0;0;0;6831;5771;0;West End Ave & W 60 St
0;0;0;0;0;0;0;0;0;2558;2304;0;West End Ave & W 78 St
0;0;0;0;0;0;0;0;0;2118;1752;0;West End Ave & W 94 St
0;0;0;0;0;0;0;0;0;79;89;0;West Farms Rd & Boone Ave
0;0;0;0;0;0;0;0;0;11556;8688;0;West St & Chambers St
0;0;0;0;0;0;0;0;0;7907;5827;0;West St & Liberty St
0;0;0;0;0;0;0;0;0;3764;3005;0;West Thames St
0;0;0;0;0;0;0;0;0;530;288;0;Westchester Ave & E 156 St
0;0;0;0;0;0;0;0;0;650;576;0;Westchester Ave & Jackson Ave
0;0;0;0;0;0;0;0;0;688;557;0;Westchester Ave & Longwood Ave
0;0;0;0;0;0;0;0;0;488;497;0;Westchester Ave & Southern Blvd
0;0;0;0;0;0;0;0;0;288;219;0;White St & Johnson Ave
0;0;0;0;0;0;0;0;0;897;689;0;White St & Moore St
0;0;0;0;0;0;0;0;0;0;285;0;Whitehall St & Bridge St
0;0;0;0;0;0;0;0;0;320;312;0;Wilkins Ave & Crotona Park E
0;0;0;0;0;0;0;0;0;3247;2699;0;William St & Pine St
0;0;0;0;0;0;0;0;0;450;358;0;Willis Ave & Bruckner Blvd
0;0;0;0;0;0;0;0;0;846;627;0;Willis Ave & E 137 St
0;0;0;0;0;0;0;0;0;530;458;0;Willis Ave & E 141 St
0;0;0;0;0;0;0;0;0;415;386;0;Willis Ave & E 143 St
0;0;0;0;0;0;0;0;0;2853;2305;0;Willoughby Ave & Hall St
0;0;0;0;0;0;0;0;0;1613;1118;0;Willoughby Ave & Myrtle Ave
0;0;0;0;0;0;0;0;0;518;410;0;Willoughby Ave & Onderdonk Ave
0;0;0;0;0;0;0;0;0;1620;1245;0;Willoughby Ave & Tompkins Ave
0;0;0;0;0;0;0;0;0;1229;960;0;Willoughby Ave & Walworth St
0;0;0;0;0;0;0;0;0;1159;875;0;Willoughby Ave & Wyckoff Ave
0;0;0;0;0;0;0;0;0;710;577;0;Willoughby St & Ashland Pl
0;0;0;0;0;0;0;0;0;2547;2230;0;Willoughby St & Fleet St
0;0;0;0;0;0;0;0;0;242;226;0;Willow Ave & E 133 St
0;0;0;0;0;0;0;0;0;469;407;0;Wilson Ave & Moffat St
0;0;0;0;0;0;0;0;0;1314;1021;0;Wilson Ave & Troutman St
0;0;0;0;0;0;0;0;0;562;476;0;Windsor Pl & 8 Ave
0;0;0;0;0;0;0;0;0;1234;1074;0;Windsor Pl & Howard Pl
0;0;0;0;0;0;0;0;0;599;500;0;Withers St & Kingsland Ave
0;0;0;0;0;0;0;0;0;266;268;0;Wolcott St & Dwight St
0;0;0;0;0;0;0;0;0;122;93;0;Woodside Ave & 55 St
0;0;0;0;0;0;0;0;0;230;198;0;Woodside Ave & 60 St
0;0;0;0;0;0;0;0;0;83;82;0;Woodside Ave & 69 St
0;0;0;0;0;0;0;0;0;240;237;0;Woodside Ave & Roosevelt Ave
0;0;0;0;0;0;0;0;0;597;515;0;Woodward Ave & Harman St
0;0;0;0;0;0;0;0;0;1364;991;0;Wyckoff Av & Jefferson St
0;0;0;0;0;0;0;0;0;1727;1455;0;Wyckoff Av & Stanhope St
0;0;0;0;0;0;0;0;0;1697;1391;0;Wyckoff Ave & Gates Ave
0;0;0;0;0;0;0;0;0;1221;1012;0;Wyckoff St & Nevins St
0;0;0;0;0;0;0;0;0;6453;4639;0;Wythe Ave & Metropolitan Ave
0;0;0;0;0;0;0;0;0;1089;509;0;Yankee Ferry Terminal
